Subjectivity,Word,Sentiment,Polarity
strongsubj,odder,y,negative
strongsubj,oddest,y,negative
strongsubj,oddities,n,negative
strongsubj,oddities,n,negative
strongsubj,oddity,n,negative
strongsubj,oddly,n,negative
strongsubj,offbeat,n,positive
weaksubj,offence,n,negative
weaksubj,offence,n,negative
strongsubj,offend,n,negative
strongsubj,offend,y,negative
strongsubj,offending,n,negative
strongsubj,offenses,n,negative
strongsubj,offenses,n,negative
weaksubj,offensive,n,negative
weaksubj,offensive,y,negative
weaksubj,offensive,n,negative
strongsubj,offensively,n,negative
strongsubj,offensiveness,n,negative
strongsubj,officious,n,negative
weaksubj,offset,y,positive
strongsubj,oh,y,neutral
weaksubj,okay,n,positive
strongsubj,okay,y,positive
weaksubj,olympic,n,neutral
strongsubj,ominous,n,negative
strongsubj,ominously,n,negative
weaksubj,omission,n,negative
weaksubj,omit,y,negative
strongsubj,one-side,n,negative
strongsubj,one-sided,n,negative
strongsubj,onerous,n,negative
strongsubj,onerously,n,negative
weaksubj,onslaught,n,negative
weaksubj,onslaught,n,negative
weaksubj,onward,n,positive
weaksubj,onward,n,positive
weaksubj,open,n,positive
weaksubj,openly,n,positive
weaksubj,open-ended,n,neutral
weaksubj,openness,n,positive
weaksubj,openness,n,positive
strongsubj,opinion,n,neutral
strongsubj,opinion,n,neutral
strongsubj,opinionated,n,negative
strongsubj,opinions,n,neutral
strongsubj,opinions,n,neutral
strongsubj,opponent,n,negative
strongsubj,opportune,n,positive
strongsubj,opportunity,n,positive
weaksubj,opportunistic,n,negative
strongsubj,oppose,y,negative
strongsubj,opposition,n,negative
strongsubj,opposition,n,negative
strongsubj,oppositions,n,negative
strongsubj,oppositions,n,negative
strongsubj,oppress,y,negative
strongsubj,oppression,n,negative
strongsubj,oppression,n,negative
strongsubj,oppressive,n,negative
strongsubj,oppressively,n,negative
strongsubj,oppressiveness,n,negative
strongsubj,oppressors,n,negative
strongsubj,oppressors,n,negative
strongsubj,optimal,n,positive
strongsubj,optimism,n,positive
weaksubj,optimistic,n,positive
strongsubj,opulent,n,positive
strongsubj,ordeal,n,negative
weaksubj,orderly,n,positive
weaksubj,original,n,positive
weaksubj,originality,n,positive
weaksubj,orphan,n,negative
strongsubj,orthodoxy,n,neutral
strongsubj,ostracize,y,negative
strongsubj,ought,y,neutral
weaksubj,outbreak,n,negative
strongsubj,outburst,n,negative
strongsubj,outburst,n,negative
strongsubj,outbursts,n,negative
strongsubj,outbursts,n,negative
strongsubj,outcast,n,negative
strongsubj,outcry,n,negative
weaksubj,outdated,n,negative
strongsubj,outdo,y,positive
weaksubj,outgoing,n,positive
strongsubj,outlaw,n,negative
weaksubj,outlook,n,neutral
weaksubj,outlook,n,neutral
weaksubj,outmoded,n,negative
strongsubj,outrage,n,negative
strongsubj,outrage,y,negative
strongsubj,outraged,n,negative
strongsubj,outrageous,n,negative
strongsubj,outrageous,y,negative
strongsubj,outrageously,n,negative
strongsubj,outrageousness,n,negative
strongsubj,outrages,n,negative
strongsubj,outright,n,neutral
strongsubj,outshine,y,positive
weaksubj,outsider,n,negative
strongsubj,outsmart,y,positive
weaksubj,outspoken,n,neutral
weaksubj,outspoken,n,neutral
strongsubj,outstanding,n,positive
strongsubj,outstandingly,n,positive
strongsubj,outstrip,y,positive
strongsubj,outwit,y,positive
strongsubj,ovation,n,positive
strongsubj,ovation,n,positive
strongsubj,over-acted,n,negative
weaksubj,over-valuation,n,negative
weaksubj,over-valuation,n,negative
strongsubj,overachiever,n,positive
strongsubj,overact,y,negative
strongsubj,overact,y,negative
strongsubj,overacted,n,negative
weaksubj,overawe,y,negative
weaksubj,overbalance,y,negative
weaksubj,overbalanced,n,negative
strongsubj,overbearing,n,negative
strongsubj,overbearingly,n,negative
strongsubj,overblown,n,negative
strongsubj,overcome,y,negative
strongsubj,overdo,y,negative
strongsubj,overdone,n,negative
strongsubj,overdue,n,negative
strongsubj,overemphasize,y,negative
strongsubj,overjoyed,n,positive
strongsubj,overkill,n,negative
strongsubj,overlook,y,negative
strongsubj,overplay,y,negative
weaksubj,overpower,y,negative
weaksubj,overreach,y,negative
weaksubj,overrun,y,negative
weaksubj,overshadow,y,negative
weaksubj,oversight,n,negative
weaksubj,oversimplification,n,negative
weaksubj,oversimplified,n,negative
weaksubj,oversimplify,y,negative
weaksubj,oversized,n,negative
strongsubj,overstate,y,negative
strongsubj,overstatement,n,negative
strongsubj,overstatement,n,negative
strongsubj,overstatements,n,negative
weaksubj,overt,n,neutral
weaksubj,overtaxed,n,negative
weaksubj,overthrow,y,negative
weaksubj,overturn,y,negative
strongsubj,overture,n,positive
strongsubj,overture,n,positive
weaksubj,overtures,n,neutral
weaksubj,overtures,n,neutral
weaksubj,overwhelm,y,negative
strongsubj,overwhelming,n,negative
strongsubj,overwhelmingly,n,negative
strongsubj,overworked,n,negative
strongsubj,overzealous,n,negative
strongsubj,overzealously,n,negative
strongsubj,pacifist,n,positive
strongsubj,pacifists,n,positive
strongsubj,pacifists,n,positive
weaksubj,pacify,y,neutral
strongsubj,pain,n,negative
strongsubj,pain,n,negative
weaksubj,pain,y,negative
weaksubj,painful,n,negative
weaksubj,painfully,n,negative
weaksubj,painless,n,positive
weaksubj,painlessly,n,positive
strongsubj,pains,n,negative
strongsubj,pains,n,negative
strongsubj,painstaking,n,positive
strongsubj,painstakingly,n,positive
strongsubj,palatable,n,positive
strongsubj,palatial,n,positive
weaksubj,pale,n,negative
weaksubj,pale,n,negative
strongsubj,palliate,y,positive
strongsubj,paltry,n,negative
weaksubj,pamper,y,positive
weaksubj,pan,y,negative
strongsubj,pandemonium,n,negative
strongsubj,panic,n,negative
strongsubj,panic,y,negative
strongsubj,panicky,n,negative
strongsubj,paradise,n,positive
strongsubj,paradoxical,n,negative
strongsubj,paradoxically,n,negative
weaksubj,paralize,n,negative
weaksubj,paralyzed,n,negative
strongsubj,paramount,n,positive
strongsubj,paranoia,n,negative
strongsubj,paranoid,n,negative
weaksubj,parasite,n,negative
strongsubj,pardon,y,positive
strongsubj,pariah,n,negative
strongsubj,parody,y,negative
strongsubj,partiality,n,negative
strongsubj,partiality,n,negative
weaksubj,particular,n,neutral
weaksubj,particularly,n,neutral
strongsubj,partisan,n,negative
strongsubj,partisan,n,negative
strongsubj,partisans,n,negative
strongsubj,partisans,n,negative
strongsubj,passe,n,negative
strongsubj,passion,n,positive
strongsubj,passionate,n,positive
strongsubj,passionately,n,positive
weaksubj,passive,n,negative
strongsubj,passive,n,negative
strongsubj,passiveness,n,negative
strongsubj,passiveness,n,negative
strongsubj,pathetic,n,negative
strongsubj,pathetically,n,negative
strongsubj,patience,n,positive
weaksubj,patient,n,positive
weaksubj,patient,n,positive
weaksubj,patient,n,positive
strongsubj,patiently,n,positive
strongsubj,patriot,n,positive
strongsubj,patriotic,n,positive
strongsubj,patronize,y,negative
strongsubj,paucity,n,negative
strongsubj,paucity,n,negative
strongsubj,pauper,n,negative
strongsubj,paupers,n,negative
strongsubj,paupers,n,negative
strongsubj,payback,n,negative
strongsubj,payback,n,negative
weaksubj,peace,n,positive
weaksubj,peace,n,positive
strongsubj,peaceable,n,positive
weaksubj,peaceful,n,positive
weaksubj,peaceful,n,positive
weaksubj,peacefully,n,positive
weaksubj,peacekeepers,n,positive
weaksubj,peacekeepers,n,positive
strongsubj,peculiar,n,negative
strongsubj,peculiarly,y,negative
strongsubj,pedantic,n,negative
weaksubj,pedestrian,n,negative
strongsubj,peerless,n,positive
strongsubj,peeve,y,negative
strongsubj,peeved,n,negative
strongsubj,peevish,n,negative
strongsubj,peevishly,n,negative
strongsubj,penalize,y,negative
weaksubj,penalty,n,negative
weaksubj,penalty,n,negative
strongsubj,penetrating,n,positive
strongsubj,penitent,n,positive
strongsubj,perceptions,n,neutral
strongsubj,perceptions,n,neutral
strongsubj,perceptive,n,positive
strongsubj,perfect,n,positive
strongsubj,perfect,y,positive
strongsubj,perfect,y,positive
strongsubj,perfection,n,positive
strongsubj,perfectly,n,positive
strongsubj,perfidious,n,negative
strongsubj,perfidity,n,negative
strongsubj,perfunctory,n,negative
strongsubj,perfunctory,n,negative
strongsubj,perhaps,y,neutral
strongsubj,peril,n,negative
weaksubj,perilous,n,negative
weaksubj,perilously,n,negative
weaksubj,peripheral,n,negative
strongsubj,perish,y,negative
weaksubj,permissible,n,positive
strongsubj,pernicious,n,negative
strongsubj,perplex,y,negative
strongsubj,perplexed,n,negative
strongsubj,perplexing,n,negative
strongsubj,perplexity,n,negative
strongsubj,persecute,y,negative
strongsubj,persecution,n,negative
strongsubj,persecution,n,negative
strongsubj,perseverance,n,positive
strongsubj,persevere,y,positive
weaksubj,persistence,n,neutral
weaksubj,persistence,n,neutral
weaksubj,persistent,n,positive
weaksubj,persistent,n,positive
weaksubj,personages,n,positive
weaksubj,personages,n,positive
strongsubj,personality,n,positive
strongsubj,personality,n,positive
weaksubj,perspective,n,neutral
weaksubj,perspective,n,neutral
strongsubj,perspicuous,n,positive
strongsubj,perspicuously,n,positive
strongsubj,persuade,y,positive
strongsubj,persuasive,n,positive
strongsubj,persuasive,n,positive
strongsubj,persuasively,n,positive
strongsubj,pertinacious,n,negative
strongsubj,pertinaciously,n,negative
strongsubj,pertinacity,n,negative
weaksubj,pertinent,n,positive
strongsubj,perturb,y,negative
strongsubj,perturbed,n,negative
strongsubj,pervasive,n,priorpolarity
strongsubj,pervasive,n,priorpolarity
strongsubj,perverse,n,negative
strongsubj,perversely,n,negative
strongsubj,perversion,n,negative
strongsubj,perversity,n,negative
strongsubj,pervert,y,negative
strongsubj,perverted,n,negative
strongsubj,pessimism,n,negative
strongsubj,pessimistic,n,negative
strongsubj,pessimistically,n,negative
strongsubj,pest,n,negative
strongsubj,pestilent,n,negative
strongsubj,petrify,y,negative
strongsubj,petrified,n,negative
strongsubj,pettifog,y,negative
strongsubj,petty,n,negative
strongsubj,phenomenal,n,positive
strongsubj,phenomenally,n,positive
strongsubj,philosophize,y,neutral
strongsubj,phobia,n,negative
strongsubj,phobic,n,negative
strongsubj,phony,n,negative
strongsubj,picky,n,negative
strongsubj,picturesque,n,positive
weaksubj,piety,n,positive
strongsubj,pillage,n,negative
strongsubj,pillar,n,positive
strongsubj,pillar,n,positive
strongsubj,pillory,y,negative
weaksubj,pinch,n,negative
weaksubj,pinch,y,negative
strongsubj,pine,y,negative
strongsubj,pinnacle,n,positive
strongsubj,pious,n,positive
weaksubj,pique,y,negative
strongsubj,pithy,n,positive
strongsubj,pithy,n,positive
strongsubj,pitiable,n,negative
strongsubj,pitiful,n,negative
strongsubj,pitifully,n,negative
strongsubj,pitiless,n,negative
strongsubj,pitilessly,n,negative
strongsubj,pittance,n,negative
strongsubj,pity,n,negative
strongsubj,pity,y,negative
weaksubj,pivotal,n,neutral
strongsubj,placate,y,positive
weaksubj,placid,n,positive
strongsubj,plagiarize,y,negative
strongsubj,plague,n,negative
strongsubj,plague,n,negative
weaksubj,plague,y,negative
weaksubj,plain,n,positive
strongsubj,plainly,y,positive
strongsubj,plausibility,n,positive
strongsubj,plausible,n,positive
weaksubj,player,n,neutral
weaksubj,player,n,neutral
strongsubj,playful,n,positive
strongsubj,playfully,n,positive
strongsubj,plaything,n,negative
strongsubj,plaything,n,negative
strongsubj,plead,y,both
strongsubj,pleading,n,both
strongsubj,pleadingly,n,both
weaksubj,plea,n,negative
strongsubj,pleas,n,negative
strongsubj,pleas,n,negative
weaksubj,pleasant,n,positive
weaksubj,pleasantly,n,positive
strongsubj,please,y,positive
strongsubj,pleased,n,positive
strongsubj,pleasing,n,positive
strongsubj,pleasingly,y,positive
strongsubj,pleasurable,y,positive
strongsubj,pleasurably,y,positive
strongsubj,pleasure,n,positive
strongsubj,pleasure,n,positive
strongsubj,plebeian,n,negative
strongsubj,pledge,n,positive
strongsubj,pledge,y,positive
strongsubj,pledges,n,positive
strongsubj,pledges,n,positive
weaksubj,plenary,n,neutral
weaksubj,plentiful,n,positive
strongsubj,plenty,y,positive
strongsubj,plight,n,negative
strongsubj,plot,y,negative
strongsubj,plotters,n,negative
strongsubj,plotters,n,negative
strongsubj,ploy,n,negative
strongsubj,ploy,n,negative
strongsubj,plunder,y,negative
strongsubj,plunderer,n,negative
strongsubj,plush,n,positive
strongsubj,poetic,n,positive
strongsubj,poeticize,y,positive
strongsubj,poignant,n,positive
weaksubj,point,n,neutral
weaksubj,point,n,neutral
weaksubj,pointless,n,negative
weaksubj,pointlessly,n,negative
strongsubj,poise,n,positive
strongsubj,poised,n,positive
strongsubj,poison,n,negative
strongsubj,poison,n,negative
weaksubj,poisonous,n,negative
weaksubj,poisonously,n,negative
strongsubj,polarisation,n,negative
strongsubj,polarisation,n,negative
strongsubj,polemize,y,negative
weaksubj,polished,n,positive
weaksubj,polite,n,positive
weaksubj,politeness,n,positive
weaksubj,pollute,y,negative
strongsubj,polluter,n,negative
strongsubj,polluter,n,negative
strongsubj,polluters,n,negative
strongsubj,polluters,n,negative
weaksubj,polution,n,negative
strongsubj,pompous,n,negative
strongsubj,ponder,y,neutral
weaksubj,poor,n,negative
strongsubj,poorly,n,negative
weaksubj,popular,n,positive
weaksubj,popular,n,positive
weaksubj,popularity,n,positive
weaksubj,popularity,n,positive
weaksubj,portable,n,positive
strongsubj,posh,n,positive
weaksubj,position,n,neutral
weaksubj,position,n,neutral
weaksubj,positive,n,positive
strongsubj,positiveness,n,positive
strongsubj,positively,n,positive
weaksubj,possibility,n,neutral
weaksubj,possibility,n,neutral
weaksubj,possible,y,neutral
weaksubj,possibly,y,neutral
weaksubj,posterity,n,positive
weaksubj,posture,n,neutral
weaksubj,posture,n,neutral
strongsubj,posturing,n,negative
strongsubj,posturing,n,negative
strongsubj,potent,n,positive
weaksubj,potential,n,positive
weaksubj,potential,n,positive
strongsubj,pout,y,negative
strongsubj,poverty,n,negative
weaksubj,power,n,neutral
weaksubj,power,n,neutral
weaksubj,powerful,n,positive
weaksubj,powerfully,n,positive
weaksubj,powerless,n,negative
weaksubj,practicable,n,positive
weaksubj,practical,n,positive
weaksubj,practically,n,neutral
strongsubj,pragmatic,n,positive
strongsubj,praise,n,positive
strongsubj,praise,y,positive
strongsubj,praiseworthy,n,positive
strongsubj,praising,n,positive
strongsubj,praising,n,positive
strongsubj,prate,y,negative
strongsubj,pratfall,n,negative
strongsubj,prattle,y,negative
strongsubj,pray,y,neutral
weaksubj,pre-eminent,n,positive
strongsubj,preach,y,positive
strongsubj,preaching,n,positive
strongsubj,preaching,n,positive
weaksubj,precarious,n,negative
weaksubj,precariously,n,negative
strongsubj,precaution,n,positive
strongsubj,precautions,n,positive
weaksubj,precedent,n,positive
strongsubj,precious,n,positive
strongsubj,precious,n,neutral
strongsubj,precious,n,positive
strongsubj,precipitate,y,negative
strongsubj,precipitous,n,negative
weaksubj,precise,n,positive
weaksubj,precisely,n,positive
weaksubj,precision,n,positive
weaksubj,predatory,n,negative
strongsubj,predicament,n,negative
weaksubj,predictable,n,neutral
weaksubj,predictablely,n,neutral
weaksubj,predominant,n,neutral
weaksubj,preeminent,n,positive
weaksubj,preemptive,n,positive
strongsubj,prefer,y,positive
strongsubj,preferable,n,positive
strongsubj,preferable,y,positive
strongsubj,preferably,y,positive
strongsubj,preference,n,positive
strongsubj,preferences,n,positive
strongsubj,preferences,n,positive
strongsubj,prejudge,y,negative
strongsubj,prejudice,n,negative
strongsubj,prejudice,n,negative
strongsubj,prejudicial,n,negative
strongsubj,premeditated,n,negative
weaksubj,premier,n,positive
weaksubj,premium,n,positive
weaksubj,preoccupy,y,negative
weaksubj,prepared,n,positive
strongsubj,preponderance,n,positive
strongsubj,preponderance,n,positive
strongsubj,preposterous,n,negative
strongsubj,preposterously,n,negative
weaksubj,press,y,positive
strongsubj,pressing,n,negative
strongsubj,pressing,n,negative
weaksubj,pressure,n,neutral
weaksubj,pressure,n,neutral
weaksubj,pressures,n,neutral
weaksubj,pressures,n,neutral
strongsubj,prestige,n,positive
weaksubj,prestigious,n,positive
strongsubj,presumably,y,neutral
strongsubj,presume,y,negative
strongsubj,presumptuous,n,negative
strongsubj,presumptuous,y,negative
strongsubj,presumptuously,n,negative
strongsubj,pretence,n,negative
strongsubj,pretence,n,negative
strongsubj,pretend,n,negative
strongsubj,pretense,n,negative
strongsubj,pretense,n,negative
strongsubj,pretentious,n,negative
strongsubj,pretentiously,n,negative
strongsubj,prettily,n,positive
strongsubj,pretty,n,positive
weaksubj,prevalent,n,neutral
strongsubj,prevaricate,y,negative
strongsubj,priceless,n,positive
weaksubj,pricey,n,negative
strongsubj,prickle,y,negative
strongsubj,prickles,n,negative
strongsubj,prickles,n,negative
strongsubj,pride,n,positive
strongsubj,prideful,n,negative
weaksubj,primarily,n,neutral
weaksubj,primary,n,neutral
weaksubj,prime,n,neutral
weaksubj,primitive,n,negative
weaksubj,primitive,n,negative
weaksubj,principle,n,positive
weaksubj,principle,n,positive
weaksubj,principled,n,positive
weaksubj,prison,n,negative
weaksubj,prisoner,n,negative
strongsubj,privilege,n,positive
strongsubj,privileged,n,positive
strongsubj,prize,y,positive
weaksubj,pro,n,positive
strongsubj,pro-American,n,positive
strongsubj,pro-American,n,positive
strongsubj,pro-Beijing,n,positive
strongsubj,pro-Beijing,n,positive
